vertex1,vertex2,algorithm,time_ns,relaxed_edges,distance
1088506935,1956310317,D,20619791,24632,2225.0
1088506935,1956310317,CH,4075000,330,2225.0
251701414,252160576,D,48543458,71823,3168.0
251701414,252160576,CH,4464625,360,3168.0
1311891859,4355220966,D,266062042,447644,15087.0
1311891859,4355220966,CH,6256125,450,15087.0
3774630006,1350812668,D,112644625,196300,7714.0
3774630006,1350812668,CH,7116916,588,7714.0
5245535652,10703297,D,164268958,266698,7702.0
5245535652,10703297,CH,6317542,454,7702.0
310879715,3109334989,D,97971167,159261,5063.0
310879715,3109334989,CH,4627834,403,5063.0
392991096,1233968325,D,201968459,385482,15278.0
392991096,1233968325,CH,6867250,429,15278.0
2179488202,2538720619,D,231332708,393003,11212.0
2179488202,2538720619,CH,6266875,435,11212.0
2181415840,248157490,D,18438291,20578,2553.0
2181415840,248157490,CH,2230584,173,2553.0
2512599130,252577719,D,22983208,27721,2071.0
2512599130,252577719,CH,3795625,325,2071.0
829460965,2077338332,D,199434959,381327,13086.0
829460965,2077338332,CH,6150292,444,13086.0
1369159263,277804678,D,213461166,378942,8295.0
1369159263,277804678,CH,5968833,415,8295.0
2393275126,4551526676,D,149211250,243181,5792.0
2393275126,4551526676,CH,5612583,480,5792.0
3362335321,1304250267,D,298813209,529752,16806.0
3362335321,1304250267,CH,8046750,595,16806.0
337834300,372787434,D,150699792,239244,5808.0
337834300,372787434,CH,6219875,456,5808.0
294174744,2458256894,D,3250042,2503,601.0
294174744,2458256894,CH,1388291,126,601.0
2282323271,1740838019,D,43775542,71087,3789.0
2282323271,1740838019,CH,3359333,295,3789.0
2175306717,423080056,D,164085958,297036,12066.0
2175306717,423080056,CH,7343583,531,12066.0
881236144,4691802700,D,53073666,88429,5769.0
881236144,4691802700,CH,3862583,273,5769.0
2514867577,4489783007,D,54837917,80197,3485.0
2514867577,4489783007,CH,4007833,337,3485.0
190717165,248157984,D,148400292,254062,6538.0
190717165,248157984,CH,5812042,433,6538.0
173991493,409553025,D,90575917,148684,3943.0
173991493,409553025,CH,2874208,194,3943.0
1688495520,3858883458,D,309213791,575166,26158.0
1688495520,3858883458,CH,5449750,372,26158.0
4888176290,3471271052,D,37572500,53456,2458.0
4888176290,3471271052,CH,3141750,269,2458.0
437134589,4794637486,D,158402750,264269,6319.0
437134589,4794637486,CH,6053625,438,6319.0
413477703,1632462922,D,52491583,92223,6408.0
413477703,1632462922,CH,3314792,244,6408.0
1586338161,484688359,D,270303084,449064,14113.0
1586338161,484688359,CH,8184375,611,14113.0
2446832759,1456334002,D,124124375,205769,7275.0
2446832759,1456334002,CH,4150375,318,7275.0
1706172126,4618478351,D,242292834,448221,17581.0
1706172126,4618478351,CH,7599541,546,17581.0
4703294563,5116150024,D,144562500,254305,10600.0
4703294563,5116150024,CH,3857584,309,10600.0
4209656576,1460418067,D,209691750,378094,13960.0
4209656576,1460418067,CH,5614417,390,13960.0
3890555136,27351818,D,182725500,315444,8687.0
3890555136,27351818,CH,5540083,425,8687.0
2217267293,1666611190,D,262014958,411055,13146.0
2217267293,1666611190,CH,7573875,548,13146.0
313547069,2785921971,D,239320208,412329,14635.0
313547069,2785921971,CH,7400500,596,14635.0
1546456065,57231398,D,82690916,139316,3530.0
1546456065,57231398,CH,4267208,342,3530.0
3887954916,1239291317,D,184270791,332210,13215.0
3887954916,1239291317,CH,4876667,312,13215.0
1113376828,252621032,D,56325042,92020,3248.0
1113376828,252621032,CH,4334333,376,3248.0
3998909987,540394691,D,56614833,87129,3142.0
3998909987,540394691,CH,5636125,537,3142.0
4931830581,2341535507,D,84915917,131640,5802.0
4931830581,2341535507,CH,5070250,336,5802.0
433569930,1146038138,D,264499417,412737,11167.0
433569930,1146038138,CH,7002459,491,11167.0
87285663,313777144,D,152291333,277650,13294.0
87285663,313777144,CH,7029833,520,13294.0
759791920,30097881,D,292868208,507317,16618.0
759791920,30097881,CH,6389250,428,16618.0
3255614605,1576155293,D,69233792,105109,2966.0
3255614605,1576155293,CH,3262542,259,2966.0
2845922371,443707163,D,43861125,71558,2819.0
2845922371,443707163,CH,3749375,381,2819.0
2685475007,966600937,D,70604209,118113,3588.0
2685475007,966600937,CH,3848666,344,3588.0
2640834842,4513048376,D,322165125,575037,24364.0
2640834842,4513048376,CH,5860334,382,24364.0
3793896458,265483684,D,257130625,450470,14035.0
3793896458,265483684,CH,5669042,400,14035.0
411273934,4876646983,D,130208042,218353,5736.0
411273934,4876646983,CH,6978375,513,5736.0
1023324780,1609396675,D,97876708,178058,7203.0
1023324780,1609396675,CH,4790666,330,7203.0
3942505768,4943891424,D,249424583,420729,17182.0
3942505768,4943891424,CH,5891625,369,17182.0
2313212509,1576178208,D,170769917,329756,14204.0
2313212509,1576178208,CH,6347208,414,14204.0
568117722,3508736217,D,18313667,20140,1380.0
568117722,3508736217,CH,2661250,238,1380.0
5141094677,1782944359,D,294163500,484997,17320.0
5141094677,1782944359,CH,7324958,522,17320.0
1986151231,1233588359,D,151146875,245093,5958.0
1986151231,1233588359,CH,6526541,428,5958.0
4114809836,778183926,D,60534542,98346,4647.0
4114809836,778183926,CH,5224959,424,4647.0
1163004051,1301903235,D,170230000,295699,9388.0
1163004051,1301903235,CH,5078875,361,9388.0
1445046858,1105542692,D,265494292,484027,16321.0
1445046858,1105542692,CH,5445916,356,16321.0
1433570553,1370770103,D,153899208,252641,8442.0
1433570553,1370770103,CH,6657500,463,8442.0
1023085285,4200252933,D,307250459,525577,14206.0
1023085285,4200252933,CH,7765125,545,14206.0
1583332861,3973037739,D,273268250,501524,18022.0
1583332861,3973037739,CH,6739583,434,18022.0
1877830749,1277218444,D,193589250,347798,12819.0
1877830749,1277218444,CH,5602417,388,12819.0
1362329772,347638689,D,287115208,552651,20435.0
1362329772,347638689,CH,5841791,368,20435.0
5423329176,2336927552,D,295742000,524453,18185.0
5423329176,2336927552,CH,7131625,522,18185.0
2465043236,1814303496,D,142703708,229219,9076.0
2465043236,1814303496,CH,5979250,440,9076.0
430333288,1386025429,D,103355500,173599,5617.0
430333288,1386025429,CH,6569250,472,5617.0
223620188,1361965007,D,166287792,269961,7636.0
223620188,1361965007,CH,5566583,419,7636.0
280406015,1826086654,D,137025750,232695,10098.0
280406015,1826086654,CH,6966875,509,10098.0
3262418126,1196611250,D,303504250,528479,17519.0
3262418126,1196611250,CH,6588375,419,17519.0
3957392544,1083342747,D,189684625,342653,8542.0
3957392544,1083342747,CH,6321083,483,8542.0
925335573,5290229010,D,213407708,376150,8766.0
925335573,5290229010,CH,8620125,650,8766.0
1269550834,1270712181,D,169341833,272422,6032.0
1269550834,1270712181,CH,6589333,507,6032.0
410309135,312569699,D,37746459,52411,2702.0
410309135,312569699,CH,2829084,267,2702.0
1139615882,1147625544,D,84569042,145338,7096.0
1139615882,1147625544,CH,3669167,311,7096.0
252251319,5072282084,D,208069709,357229,7632.0
252251319,5072282084,CH,6613208,448,7632.0
1106752890,1124861321,D,158431083,255016,8468.0
1106752890,1124861321,CH,5263083,380,8468.0
253692296,301154640,D,161434250,298287,6665.0
253692296,301154640,CH,6317333,447,6665.0
2688114062,1656716181,D,296931708,499140,15209.0
2688114062,1656716181,CH,7486958,495,15209.0
3811629755,301862206,D,270022792,446502,12514.0
3811629755,301862206,CH,4597750,327,12514.0
410647008,4964137,D,154483292,251472,5955.0
410647008,4964137,CH,6670375,460,5955.0
461961249,2598980915,D,49269750,77629,3948.0
461961249,2598980915,CH,5316583,429,3948.0
3898771211,3921009590,D,69907334,110289,3509.0
3898771211,3921009590,CH,4548292,352,3509.0
882317603,1358244619,D,251222875,401367,9557.0
882317603,1358244619,CH,8251250,681,9557.0
1597730302,1349039490,D,259909250,450908,12352.0
1597730302,1349039490,CH,7020458,462,12352.0
261728709,288218415,D,293732542,541402,11405.0
261728709,288218415,CH,5683917,403,11405.0
1123859277,5216726418,D,274153792,466946,18323.0
1123859277,5216726418,CH,6830292,489,18323.0
126020734,582753336,D,149609750,273651,9054.0
126020734,582753336,CH,4605125,295,9054.0
2830834047,589995166,D,81750125,130813,5178.0
2830834047,589995166,CH,5243167,407,5178.0
122020558,2484633246,D,140268833,239242,5217.0
122020558,2484633246,CH,4892916,341,5217.0
4371325115,699573771,D,186137375,307045,6632.0
4371325115,699573771,CH,4895417,363,6632.0
1375976046,130024560,D,186138083,313058,8800.0
1375976046,130024560,CH,5399500,310,8800.0
15043473,1441030605,D,154441959,271443,5889.0
15043473,1441030605,CH,4496916,333,5889.0
310789653,1696144144,D,290865584,498939,14216.0
310789653,1696144144,CH,7988500,626,14216.0
1339438854,3424970506,D,257802208,465893,20650.0
1339438854,3424970506,CH,6624709,473,20650.0
4932626332,4329455329,D,194402959,329812,7343.0
4932626332,4329455329,CH,6869208,501,7343.0
393716464,4550165993,D,285543125,503347,17460.0
393716464,4550165993,CH,5680125,370,17460.0
3730757897,1275670765,D,312801042,558391,13502.0
3730757897,1275670765,CH,6851958,499,13502.0
797212935,320006606,D,302839042,525626,11439.0
797212935,320006606,CH,5865250,394,11439.0
1659127594,484632878,D,249635625,417543,11302.0
1659127594,484632878,CH,6261292,435,11302.0
3498795956,1201806347,D,188281083,330479,10383.0
3498795956,1201806347,CH,5926709,392,10383.0
697805612,26656220,D,321699334,561791,13894.0
697805612,26656220,CH,7055125,457,13894.0
1719331852,1415118394,D,57526459,92240,3657.0
1719331852,1415118394,CH,5637584,513,3657.0
803224507,585149559,D,293651875,497469,11025.0
803224507,585149559,CH,6312958,434,11025.0
